Group,Impulse,Response,Step,Value
LMIC,goal4,goal7,1,-0.08465430187959914
LMIC,goal4,goal7,2,0.005799447289776083
LMIC,goal4,goal7,3,0.010437280172852057
LMIC,goal4,goal7,4,-0.007689878510957143
LMIC,goal4,goal7,5,0.0032371245550301348
LMIC,goal4,goal7,6,-0.0010877857323766094
LMIC,goal4,goal7,7,0.0003783707406948611
LMIC,goal4,goal7,8,-0.00015824718429703453
LMIC,goal4,goal7,9,7.348290242850017e-05
LMIC,goal4,goal7,10,-3.3567115486149614e-05
LMIC,goal7,goal7,0,1.3144722722786644
LMIC,goal7,goal7,1,-0.417520889826066
LMIC,goal7,goal7,2,0.14454784597004405
LMIC,goal7,goal7,3,-0.05580543946425711
LMIC,goal7,goal7,4,0.024070280387166552
LMIC,goal7,goal7,5,-0.011097265433646324
LMIC,goal7,goal7,6,0.005036841248210384
LMIC,goal7,goal7,7,-0.0021838023985227633
LMIC,goal7,goal7,8,0.000918370931110821
LMIC,goal7,goal7,9,-0.0003847363300149772
LMIC,goal7,goal7,10,0.0001630366489389806
LMIC,goal8,goal7,0,0.0
LMIC,goal8,goal7,1,0.1504024730053438
LMIC,goal8,goal7,2,-0.08925105488582252
LMIC,goal8,goal7,3,0.04271363851871473
LMIC,goal8,goal7,4,-0.01874957381979368
LMIC,goal8,goal7,5,0.007971008355229412
LMIC,goal8,goal7,6,-0.003342734506443257
LMIC,goal8,goal7,7,0.0014001796811599074
LMIC,goal8,goal7,8,-0.0005925312966649527
LMIC,goal8,goal7,9,0.0002535260574083341
LMIC,goal8,goal7,10,-0.00010890013924623183
LMIC,goal10,goal7,0,0.0
LMIC,goal10,goal7,1,-0.07276560855261018
LMIC,goal10,goal7,2,0.03007301323451326
LMIC,goal10,goal7,3,-0.005914405234029941
LMIC,goal10,goal7,4,0.00046381420882014927
LMIC,goal10,goal7,5,0.0006365218625257452
LMIC,goal10,goal7,6,-0.0004378254769997572
LMIC,goal10,goal7,7,0.00016753589538959928
LMIC,goal10,goal7,8,-4.950545420233272e-05
LMIC,goal10,goal7,9,1.5373015748653615e-05
LMIC,goal10,goal7,10,-6.471614679962355e-06
LMIC,goal13,goal7,0,0.0
LMIC,goal13,goal7,1,0.07184264427560871
LMIC,goal13,goal7,2,-0.04073146889767084
LMIC,goal13,goal7,3,0.01909200265538578
LMIC,goal13,goal7,4,-0.005545545232700954
LMIC,goal13,goal7,5,0.0016506721196059648
LMIC,goal13,goal7,6,-0.0006670499389503096
LMIC,goal13,goal7,7,0.000322081885428943
LMIC,goal13,goal7,8,-0.00015261147491099143
LMIC,goal13,goal7,9,6.729417870999859e-05
LMIC,goal13,goal7,10,-2.8168869003072767e-05
LMIC,goal16,goal7,0,0.0
LMIC,goal16,goal7,1,0.003465930143948152
LMIC,goal16,goal7,2,-0.050002780341605685
LMIC,goal16,goal7,3,0.03147448855162472
LMIC,goal16,goal7,4,-0.016292768954676976
LMIC,goal16,goal7,5,0.007165023771338343
LMIC,goal16,goal7,6,-0.002946916946483447
LMIC,goal16,goal7,7,0.001211350883712859
LMIC,goal16,goal7,8,-0.0005104403581571951
LMIC,goal16,goal7,9,0.00021911545032649246
LMIC,goal16,goal7,10,-9.447672675627871e-05
LMIC,goal1,goal8,0,-0.0681684932723085
LMIC,goal1,goal8,1,0.08838065998842723
LMIC,goal1,goal8,2,0.0001692707153280836
LMIC,goal1,goal8,3,-0.009891319083087427
LMIC,goal1,goal8,4,0.006203209079782719
LMIC,goal1,goal8,5,-0.0016616585704771517
LMIC,goal1,goal8,6,0.00011980405110225235
LMIC,goal1,goal8,7,1.0223149187537544e-05
LMIC,goal1,goal8,8,3.0104510153829173e-05
LMIC,goal1,goal8,9,-2.8708428956740036e-05
LMIC,goal1,goal8,10,1.4481623775119865e-05
LMIC,goal3,goal8,0,0.07034666403194913
LMIC,goal3,goal8,1,-0.13176306086054682
LMIC,goal3,goal8,2,-0.033086616054487324
LMIC,goal3,goal8,3,0.011130184345118387
LMIC,goal3,goal8,4,0.0025254264449695897
LMIC,goal3,goal8,5,-0.0017111425801911173
LMIC,goal3,goal8,6,0.0002987616804412889
LMIC,goal3,goal8,7,3.497513702871932e-05
LMIC,goal3,goal8,8,-3.233006863778169e-05
LMIC,goal3,goal8,9,5.872475772842754e-06
LMIC,goal3,goal8,10,1.6754226882267446e-06
LMIC,goal4,goal8,0,-0.1882959678729448
LMIC,goal4,goal8,1,-0.00755809685407833
LMIC,goal4,goal8,2,0.021518371020142923
LMIC,goal4,goal8,3,-0.021916919700704245
LMIC,goal4,goal8,4,0.0063571069537204815
LMIC,goal4,goal8,5,-0.0005757389347171324
LMIC,goal4,goal8,6,-8.499857842460596e-05
LMIC,goal4,goal8,7,-1.9954531323445123e-05
LMIC,goal4,goal8,8,5.186518373979756e-05
LMIC,goal4,goal8,9,-3.2146158808365425e-05
LMIC,goal4,goal8,10,1.3404820675668648e-05
LMIC,goal7,goal8,0,0.04350190021688217
LMIC,goal7,goal8,1,0.08495032759653602
LMIC,goal7,goal8,2,-0.029729932318925234
LMIC,goal7,goal8,3,0.009718262502775677
LMIC,goal7,goal8,4,-0.007940665809225032
LMIC,goal7,goal8,5,0.0046330996591231206
LMIC,goal7,goal8,6,-0.0019599937982472657
LMIC,goal7,goal8,7,0.0007168923648702496
LMIC,goal7,goal8,8,-0.000268322798500909
LMIC,goal7,goal8,9,0.0001122427291841368
LMIC,goal7,goal8,10,-5.040412712487236e-05
LMIC,goal8,goal8,0,0.9660721615691108
LMIC,goal8,goal8,1,-0.16294209379090943
LMIC,goal8,goal8,2,0.04384270419696242
LMIC,goal8,goal8,3,-0.013850219581115736
LMIC,goal8,goal8,4,0.005974155641046941
LMIC,goal8,goal8,5,-0.0025351291888606776
LMIC,goal8,goal8,6,0.0009937115626211083
LMIC,goal8,goal8,7,-0.00041018511840985015
LMIC,goal8,goal8,8,0.00018219704848357443
LMIC,goal8,goal8,9,-8.147513834713738e-05
LMIC,goal8,goal8,10,3.539119426178356e-05
LMIC,goal10,goal8,0,0.0
LMIC,goal10,goal8,1,-0.03403484536376265
LMIC,goal10,goal8,2,0.03183984245559754
LMIC,goal10,goal8,3,0.002476720705261672
LMIC,goal10,goal8,4,0.0014046615220877482
LMIC,goal10,goal8,5,-0.0012465063242703275
LMIC,goal10,goal8,6,0.000322963343666949
LMIC,goal10,goal8,7,-1.2379615436655725e-05
LMIC,goal10,goal8,8,-1.3843316164623392e-05
LMIC,goal10,goal8,9,1.749974419417483e-06
LMIC,goal10,goal8,10,2.338023704587817e-06
LMIC,goal13,goal8,0,0.0
LMIC,goal13,goal8,1,-0.002347620122619051
LMIC,goal13,goal8,2,0.0612989833715827
LMIC,goal13,goal8,3,0.0006992895418867045
LMIC,goal13,goal8,4,-0.0018227341363016203
LMIC,goal13,goal8,5,0.00013274170286868645
LMIC,goal13,goal8,6,0.00021647904341740725
LMIC,goal13,goal8,7,-0.0001543178464432151
LMIC,goal13,goal8,8,6.790975816072839e-05
LMIC,goal13,goal8,9,-2.3313784910717614e-05
LMIC,goal13,goal8,10,7.914364645533446e-06
LMIC,goal16,goal8,0,0.0
LMIC,goal16,goal8,1,-0.2964914328084594
LMIC,goal16,goal8,2,0.04289339014648683
LMIC,goal16,goal8,3,-0.02444015452813171
LMIC,goal16,goal8,4,0.0075641802794074705
LMIC,goal16,goal8,5,-0.002154612880134691
LMIC,goal16,goal8,6,0.0007498694244894812
LMIC,goal16,goal8,7,-0.0003310682870321829
LMIC,goal16,goal8,8,0.00015579723466032315
LMIC,goal16,goal8,9,-7.169058188992219e-05
LMIC,goal16,goal8,10,3.1199683942318176e-05
LMIC,goal1,goal10,0,0.06321310791879031
LMIC,goal1,goal10,1,0.5144118673404241
LMIC,goal1,goal10,2,-0.1357463995782026
LMIC,goal1,goal10,3,0.039676583930033184
LMIC,goal1,goal10,4,-0.009810490518933113
LMIC,goal1,goal10,5,0.001164939021693778
LMIC,goal1,goal10,6,-0.0003286977870103263
LMIC,goal1,goal10,7,0.0003566876506935559
LMIC,goal1,goal10,8,-0.0002318594829113447
LMIC,goal1,goal10,9,0.0001073813522124135
LMIC,goal1,goal10,10,-4.2178168479572234e-05
LMIC,goal3,goal10,0,-0.06673513340269793
LMIC,goal3,goal10,1,-0.09937903971464865
LMIC,goal3,goal10,2,0.030057892832581246
LMIC,goal3,goal10,3,0.022957940890823633
LMIC,goal3,goal10,4,-0.010182112628636922
LMIC,goal3,goal10,5,0.0013235895367865343
LMIC,goal3,goal10,6,0.0002332790587153268
LMIC,goal3,goal10,7,-0.00014535620854648967
LMIC,goal3,goal10,8,1.5097042556813387e-05
LMIC,goal3,goal10,9,1.3987970835804697e-05
LMIC,goal3,goal10,10,-8.804834592024568e-06
LMIC,goal4,goal10,0,0.019241695646256867
LMIC,goal4,goal10,1,-0.009106715382228018
LMIC,goal4,goal10,2,-0.11635735354302883
LMIC,goal4,goal10,3,0.039573592033329226
LMIC,goal4,goal10,4,-0.004839763071349661
LMIC,goal4,goal10,5,0.0005170826293989144
LMIC,goal4,goal10,6,-0.0005817971016228377
LMIC,goal4,goal10,7,0.0004605486538226895
LMIC,goal4,goal10,8,-0.0002396545291147003
LMIC,goal4,goal10,9,9.889776599519448e-05
LMIC,goal4,goal10,10,-3.7359863458530444e-05
LMIC,goal7,goal10,0,-0.5152897727533298
LMIC,goal7,goal10,1,-0.0643367530713757
LMIC,goal7,goal10,2,0.08258973209620957
LMIC,goal7,goal10,3,-0.06825618114300866
LMIC,goal7,goal10,4,0.03614056152447139
LMIC,goal7,goal10,5,-0.014914654583801557
LMIC,goal7,goal10,6,0.005658303428226358
LMIC,goal7,goal10,7,-0.002231008398092172
LMIC,goal7,goal10,8,0.0009475203500928239
LMIC,goal7,goal10,9,-0.0004181351329561865
LMIC,goal7,goal10,10,0.00018344272422830796
LMIC,goal8,goal10,0,-0.15144054340248994
LMIC,goal8,goal10,1,0.4775979008866907
LMIC,goal8,goal10,2,-0.16407892052468828
LMIC,goal8,goal10,3,0.05509235004631784
LMIC,goal8,goal10,4,-0.020796737097349294
LMIC,goal8,goal10,5,0.00812143347880911
LMIC,goal8,goal10,6,-0.0034061288197695314
LMIC,goal8,goal10,7,0.001506349458949993
LMIC,goal8,goal10,8,-0.0006641890576875752
LMIC,goal8,goal10,9,0.0002863225375672537
LMIC,goal8,goal10,10,-0.00012154485015532305
LMIC,goal10,goal10,0,3.159138087924678
LMIC,goal10,goal10,1,-0.011590974244964834
LMIC,goal10,goal10,2,0.011791578243554271
LMIC,goal10,goal10,3,0.01750751675083151
LMIC,goal10,goal10,4,-0.009322199175643425
LMIC,goal10,goal10,5,0.0020614399045931777
LMIC,goal10,goal10,6,-0.00010032672233957604
LMIC,goal10,goal10,7,-3.742269466231876e-05
LMIC,goal10,goal10,8,-1.2084920418114663e-05
LMIC,goal10,goal10,9,2.1004015870475745e-05
LMIC,goal10,goal10,10,-1.2002792895124128e-05
LMIC,goal13,goal10,0,0.0
LMIC,goal13,goal10,1,0.6984699729887108
LMIC,goal13,goal10,2,-0.01269750009197078
LMIC,goal13,goal10,3,-0.008263841879542325
LMIC,goal13,goal10,4,-0.001177163734037521
LMIC,goal13,goal10,5,0.0019902437822973485
LMIC,goal13,goal10,6,-0.0011102145591726134
LMIC,goal13,goal10,7,0.00048412245497827107
LMIC,goal13,goal10,8,-0.00017819534521560398
LMIC,goal13,goal10,9,6.632715291710745e-05
LMIC,goal13,goal10,10,-2.7782842261091817e-05
LMIC,goal16,goal10,0,0.0
LMIC,goal16,goal10,1,-0.20838438050179028
LMIC,goal16,goal10,2,-0.15745421668839288
LMIC,goal16,goal10,3,0.06297043210596003
LMIC,goal16,goal10,4,-0.019242998518013834
LMIC,goal16,goal10,5,0.0067666551686279604
LMIC,goal16,goal10,6,-0.0029010395818244547
LMIC,goal16,goal10,7,0.0012997433696193418
LMIC,goal16,goal10,8,-0.0005796925175472214
LMIC,goal16,goal10,9,0.0002503136564239703
LMIC,goal16,goal10,10,-0.00010563286230199055
LMIC,goal1,goal13,0,-0.056072323197891835
LMIC,goal1,goal13,1,-0.02582056196822151
LMIC,goal1,goal13,2,0.013683654928903884
LMIC,goal1,goal13,3,-0.0037799719618684933
LMIC,goal1,goal13,4,-0.0003338356424747204
LMIC,goal1,goal13,5,0.0005513756994773635
LMIC,goal1,goal13,6,-0.0001683919915706649
LMIC,goal1,goal13,7,1.734599544379128e-05
LMIC,goal1,goal13,8,4.081808671281448e-06
LMIC,goal1,goal13,9,-9.589373187645191e-07
LMIC,goal1,goal13,10,-8.091127302220326e-07
LMIC,goal3,goal13,0,-0.03419612432420071
LMIC,goal3,goal13,1,0.04954907937525992
LMIC,goal3,goal13,2,0.0007184723991269066
LMIC,goal3,goal13,3,-0.005465422225083108
LMIC,goal3,goal13,4,0.0013260628325657687
LMIC,goal3,goal13,5,4.855993083194118e-05
LMIC,goal3,goal13,6,-0.00012332383052125254
LMIC,goal3,goal13,7,3.7953431370652314e-05
LMIC,goal3,goal13,8,-2.6040445859421804e-06
LMIC,goal3,goal13,9,-2.1819369500539495e-06
LMIC,goal3,goal13,10,8.454027069539934e-07
LMIC,goal4,goal13,0,-0.00804462389421692
LMIC,goal4,goal13,1,-0.034563651073481604
LMIC,goal4,goal13,2,0.01771582181899932
LMIC,goal4,goal13,3,-0.0010508893520245245
LMIC,goal4,goal13,4,-0.0012725460426346827
LMIC,goal4,goal13,5,0.0005087027998689392
LMIC,goal4,goal13,6,-8.44958029939134e-05
LMIC,goal4,goal13,7,-4.450263562750555e-06
LMIC,goal4,goal13,8,4.565435780105014e-06
LMIC,goal4,goal13,9,6.234178959170943e-07
LMIC,goal4,goal13,10,-1.3371408194967768e-06
LMIC,goal7,goal13,0,0.09772170456656674
LMIC,goal7,goal13,1,-0.0515993040789812
LMIC,goal7,goal13,2,0.012509595564054753
LMIC,goal7,goal13,3,-2.961707409503726e-05
LMIC,goal7,goal13,4,-0.0005020986294054754
LMIC,goal7,goal13,5,-0.00010629579491820783
LMIC,goal7,goal13,6,0.00018871093971009576
LMIC,goal7,goal13,7,-0.00010048574172358405
LMIC,goal7,goal13,8,3.74374879195989e-05
LMIC,goal7,goal13,9,-1.2491913959003656e-05
LMIC,goal7,goal13,10,4.652476513025531e-06
LMIC,goal8,goal13,0,-0.009595535740388144
LMIC,goal8,goal13,1,-0.0020028011405342438
LMIC,goal8,goal13,2,-0.000998327396098449
LMIC,goal8,goal13,3,0.0006950696751010549
LMIC,goal8,goal13,4,-0.0006022250637854217
LMIC,goal8,goal13,5,0.0003511300260227489
LMIC,goal8,goal13,6,-0.00013953378263556484
LMIC,goal8,goal13,7,4.72041401505517e-05
LMIC,goal8,goal13,8,-1.7199799078037753e-05
LMIC,goal8,goal13,9,7.420541344630961e-06
LMIC,goal8,goal13,10,-3.441221300511342e-06
LMIC,goal10,goal13,0,-0.003936886208836462
LMIC,goal10,goal13,1,0.008443722784946265
LMIC,goal10,goal13,2,-0.0017357758458632503
LMIC,goal10,goal13,3,-0.0030619850570884812
LMIC,goal10,goal13,4,0.0011056874847687346
LMIC,goal10,goal13,5,-3.456721331232679e-05
LMIC,goal10,goal13,6,-8.689666483980958e-05
LMIC,goal10,goal13,7,3.3336198995076175e-05
LMIC,goal10,goal13,8,-4.793648535441551e-06
LMIC,goal10,goal13,9,-8.115358052352361e-07
LMIC,goal10,goal13,10,4.921150266659729e-07
LMIC,goal13,goal13,0,0.1727805371212224
LMIC,goal13,goal13,1,-0.026069543312334083
LMIC,goal13,goal13,2,-0.011359506379620554
LMIC,goal13,goal13,3,0.003494485999269512
LMIC,goal13,goal13,4,-0.0004780826740115238
LMIC,goal13,goal13,5,-2.8183738319963833e-05
LMIC,goal13,goal13,6,3.853612277676653e-05
LMIC,goal13,goal13,7,-3.6381299266095366e-06
LMIC,goal13,goal13,8,-5.699153865156741e-06
LMIC,goal13,goal13,9,3.6168158044815674e-06
LMIC,goal13,goal13,10,-1.3095926174049863e-06
LMIC,goal16,goal13,0,0.0
LMIC,goal16,goal13,1,-0.0033442564817231265
LMIC,goal16,goal13,2,0.008216899406532412
LMIC,goal16,goal13,3,-0.00014739570641235822
LMIC,goal16,goal13,4,-0.0008386768084520747
LMIC,goal16,goal13,5,0.0003937237153346896
LMIC,goal16,goal13,6,-0.00013077363845888037
LMIC,goal16,goal13,7,3.8827625234357336e-05
LMIC,goal16,goal13,8,-1.3283959668652032e-05
LMIC,goal16,goal13,9,6.072178433056241e-06
LMIC,goal16,goal13,10,-3.009151690379423e-06
LMIC,goal1,goal16,0,-0.03197997892685885
LMIC,goal1,goal16,1,0.12367369769183865
LMIC,goal1,goal16,2,0.025127997037517894
LMIC,goal1,goal16,3,-0.01416551816768245
LMIC,goal1,goal16,4,0.0019766465623811047
LMIC,goal1,goal16,5,0.0005236828371833908
LMIC,goal1,goal16,6,-0.0002740858990370721
LMIC,goal1,goal16,7,1.4418637109726595e-05
LMIC,goal1,goal16,8,3.338943423054734e-05
LMIC,goal1,goal16,9,-1.8280602876905896e-05
LMIC,goal1,goal16,10,5.709014034387766e-06
LMIC,goal3,goal16,0,0.030999775066511866
LMIC,goal3,goal16,1,0.14559721697852604
LMIC,goal3,goal16,2,-0.008343742985609337
LMIC,goal3,goal16,3,-0.007992085714818742
LMIC,goal3,goal16,4,0.00380732670776968
LMIC,goal3,goal16,5,-0.0005410971192298488
LMIC,goal3,goal16,6,-0.00016516005575822432
LMIC,goal3,goal16,7,0.00010020776638376295
LMIC,goal3,goal16,8,-1.6767552968982538e-05
LMIC,goal3,goal16,9,-3.7130316054186973e-06
LMIC,goal3,goal16,10,2.9084391667533384e-06
LMIC,goal4,goal16,0,-0.23291939076056542
LMIC,goal4,goal16,1,-0.1441588964286997
LMIC,goal4,goal16,2,0.055073125277525656
LMIC,goal4,goal16,3,-0.009682135920979097
LMIC,goal4,goal16,4,-0.0004956935603306302
LMIC,goal4,goal16,5,0.0008338605602930983
LMIC,goal4,goal16,6,-0.00016965849442824397
LMIC,goal4,goal16,7,-4.638148603917343e-05
LMIC,goal4,goal16,8,4.249225118143019e-05
LMIC,goal4,goal16,9,-1.5555839410313654e-05
LMIC,goal4,goal16,10,3.927919874339797e-06
LMIC,goal7,goal16,0,-0.04075174552865196
LMIC,goal7,goal16,1,-0.019634486678292856
LMIC,goal7,goal16,2,0.007212509265595173
LMIC,goal7,goal16,3,0.008070605302164625
LMIC,goal7,goal16,4,-0.005688653614801119
LMIC,goal7,goal16,5,0.0021767468128069917
LMIC,goal7,goal16,6,-0.0005972111261952474
LMIC,goal7,goal16,7,0.00016512187688090473
LMIC,goal7,goal16,8,-6.968461849560586e-05
LMIC,goal7,goal16,9,3.72948802630379e-05
LMIC,goal7,goal16,10,-1.8469705403966615e-05
LMIC,goal8,goal16,0,0.4956003198352339
LMIC,goal8,goal16,1,-0.027486291823838997
LMIC,goal8,goal16,2,0.007559368289381585
LMIC,goal8,goal16,3,-0.005421105586076411
LMIC,goal8,goal16,4,0.0019453058807525749
LMIC,goal8,goal16,5,-0.0006270189386512362
LMIC,goal8,goal16,6,0.00026137414033475487
LMIC,goal8,goal16,7,-0.00013352440984062624
LMIC,goal8,goal16,8,6.601868893393565e-05
LMIC,goal8,goal16,9,-2.9330056968538538e-05
LMIC,goal8,goal16,10,1.209823142841811e-05
LMIC,goal10,goal16,0,0.05505124370086872
LMIC,goal10,goal16,1,-0.07174269843903977
LMIC,goal10,goal16,2,-0.00903779022296133
LMIC,goal10,goal16,3,-0.007013566135231754
LMIC,goal10,goal16,4,0.002585973734873655
LMIC,goal10,goal16,5,-0.0005260150953560359
LMIC,goal10,goal16,6,-6.944529558716147e-05
LMIC,goal10,goal16,7,6.560178880235823e-05
LMIC,goal10,goal16,8,-1.3420561386287375e-05
LMIC,goal10,goal16,9,-2.6262639808080562e-06
LMIC,goal10,goal16,10,2.59244042633752e-06
LMIC,goal13,goal16,0,-0.2704084178314633
LMIC,goal13,goal16,1,-0.06354215080316539
LMIC,goal13,goal16,2,-0.020359182099248644
LMIC,goal13,goal16,3,0.004025904172259288
LMIC,goal13,goal16,4,-0.0016583289460676326
LMIC,goal13,goal16,5,-0.00015785382416593023
LMIC,goal13,goal16,6,0.00023305743603311795
LMIC,goal13,goal16,7,-9.027940041330628e-05
LMIC,goal13,goal16,8,2.0986790943509183e-05
LMIC,goal13,goal16,9,-4.161018984259414e-06
LMIC,goal13,goal16,10,1.6064823800303187e-06
LMIC,goal16,goal16,0,1.1157657858825176
LMIC,goal16,goal16,1,-0.12669312437177077
LMIC,goal16,goal16,2,0.05394331798028294
LMIC,goal16,goal16,3,-0.0063995577833156824
LMIC,goal16,goal16,4,0.0016227301868451504
LMIC,goal16,goal16,5,-0.0002589485127473319
LMIC,goal16,goal16,6,0.00015515896589298747
LMIC,goal16,goal16,7,-0.0001111944071577229
LMIC,goal16,goal16,8,6.0999662744383e-05
LMIC,goal16,goal16,9,-2.6764784158433926e-05
LMIC,goal16,goal16,10,1.0617875508747223e-05
UMIC,goal1,goal1,0,2.1073781137347387
UMIC,goal1,goal1,1,0.23463687245424467
UMIC,goal1,goal1,2,0.05189452352328385
UMIC,goal1,goal1,3,0.017214208330941914
UMIC,goal1,goal1,4,-0.004757999408700386
UMIC,goal1,goal1,5,0.0013482034531091865
UMIC,goal1,goal1,6,-0.00035861660838738525
UMIC,goal1,goal1,7,1.607780193107728e-05
UMIC,goal1,goal1,8,2.3548867467203344e-05
UMIC,goal1,goal1,9,-1.3624101739300536e-05
UMIC,goal1,goal1,10,5.228788315180736e-06
UMIC,goal3,goal1,0,0.0
UMIC,goal3,goal1,1,-0.20160315420198346
UMIC,goal3,goal1,2,-0.018926581989278105
UMIC,goal3,goal1,3,-0.01888225624063347
UMIC,goal3,goal1,4,-0.0017793474717962797
UMIC,goal3,goal1,5,-1.9952123200226474e-05
UMIC,goal3,goal1,6,-0.0002442823527457808
UMIC,goal3,goal1,7,8.560978375633547e-05
UMIC,goal3,goal1,8,-2.353575566648898e-05
UMIC,goal3,goal1,9,3.822722132093491e-06
UMIC,goal3,goal1,10,2.466972582940035e-07
UMIC,goal4,goal1,0,0.0
UMIC,goal4,goal1,1,-0.03995851923234673
UMIC,goal4,goal1,2,-0.027375038890994637
UMIC,goal4,goal1,3,0.011556693688658106
UMIC,goal4,goal1,4,-0.004640759886097477
UMIC,goal4,goal1,5,0.0014832125303823759
UMIC,goal4,goal1,6,-0.00018617335883233338
UMIC,goal4,goal1,7,-1.4380103802279089e-05
UMIC,goal4,goal1,8,3.307732230822198e-05
UMIC,goal4,goal1,9,-1.5449905766010512e-05
UMIC,goal4,goal1,10,4.9117624211158556e-06
UMIC,goal7,goal1,0,0.0
UMIC,goal7,goal1,1,0.058496235951407495
UMIC,goal7,goal1,2,0.023307914611497366
UMIC,goal7,goal1,3,0.024740635392838932
UMIC,goal7,goal1,4,-0.0005379173118262974
UMIC,goal7,goal1,5,0.0011674220720674633
UMIC,goal7,goal1,6,8.454287641234928e-06
UMIC,goal7,goal1,7,-5.142097613926188e-05
UMIC,goal7,goal1,8,3.214440315070463e-05
UMIC,goal7,goal1,9,-1.1722541770293953e-05
UMIC,goal7,goal1,10,3.0745273513216537e-06
UMIC,goal8,goal1,0,0.0
UMIC,goal8,goal1,1,0.09530275619824086
UMIC,goal8,goal1,2,-0.04607406925072443
UMIC,goal8,goal1,3,-0.026374413857094114
UMIC,goal8,goal1,4,-0.0008214667061171662
UMIC,goal8,goal1,5,-0.0025744266815478827
UMIC,goal8,goal1,6,0.00023120074419883906
UMIC,goal8,goal1,7,-6.617555443927025e-05
UMIC,goal8,goal1,8,-1.3316411069859395e-05
UMIC,goal8,goal1,9,1.1619024496110578e-05
UMIC,goal8,goal1,10,-5.010985778891466e-06
UMIC,goal10,goal1,0,0.0
UMIC,goal10,goal1,1,-0.5628638955743034
UMIC,goal10,goal1,2,0.06986208384214418
UMIC,goal10,goal1,3,-0.018894148739953136
UMIC,goal10,goal1,4,-0.0019295891435009138
UMIC,goal10,goal1,5,0.002764859003997413
UMIC,goal10,goal1,6,-0.0011864250814420797
UMIC,goal10,goal1,7,0.00037556541368275435
UMIC,goal10,goal1,8,-7.83285956521372e-05
UMIC,goal10,goal1,9,3.2608680156940483e-06
UMIC,goal10,goal1,10,5.968161066451176e-06
UMIC,goal13,goal1,0,0.0
UMIC,goal13,goal1,1,-0.1596740490933082
UMIC,goal13,goal1,2,-0.03833181878190764
UMIC,goal13,goal1,3,-0.010375843791324385
UMIC,goal13,goal1,4,-0.0009232047886674131
UMIC,goal13,goal1,5,-0.0004128158251500233
UMIC,goal13,goal1,6,-3.527382354281696e-05
UMIC,goal13,goal1,7,4.251099187224419e-06
UMIC,goal13,goal1,8,-7.699791175483116e-06
UMIC,goal13,goal1,9,2.1708660480837105e-06
UMIC,goal13,goal1,10,-6.606379240521728e-07
UMIC,goal16,goal1,0,0.0
UMIC,goal16,goal1,1,0.10033835407497557
UMIC,goal16,goal1,2,0.0951236666952056
UMIC,goal16,goal1,3,-0.007265126876623192
UMIC,goal16,goal1,4,0.009674749679226938
UMIC,goal16,goal1,5,-0.0004637765216542453
UMIC,goal16,goal1,6,0.00011340999305677459
UMIC,goal16,goal1,7,0.00013306259851427976
UMIC,goal16,goal1,8,-6.173373022493494e-05
UMIC,goal16,goal1,9,2.187813753205938e-05
UMIC,goal16,goal1,10,-5.12747609387571e-06
UMIC,goal1,goal3,0,0.19584457282466494
UMIC,goal1,goal3,1,0.08781496388983674
UMIC,goal1,goal3,2,0.038097960065473446
UMIC,goal1,goal3,3,0.007304328621474159
UMIC,goal1,goal3,4,0.0010325188465815556
UMIC,goal1,goal3,5,-9.329332130740694e-06
UMIC,goal1,goal3,6,-6.334879646570005e-05
UMIC,goal1,goal3,7,7.512654466524731e-06
UMIC,goal1,goal3,8,-5.575785470603447e-06
UMIC,goal1,goal3,9,1.1895734846238916e-06
UMIC,goal1,goal3,10,-4.9966359635936313e-08
UMIC,goal3,goal3,0,0.9052686348725657
UMIC,goal3,goal3,1,0.027626668290075557
UMIC,goal3,goal3,2,0.013715647385577387
UMIC,goal3,goal3,3,-0.0049531607395696085
UMIC,goal3,goal3,4,-0.0010053177008220585
UMIC,goal3,goal3,5,-0.00034585006483376924
UMIC,goal3,goal3,6,-1.0070494622469078e-05
UMIC,goal3,goal3,7,-2.8929797571162305e-06
UMIC,goal3,goal3,8,-1.1322101141719462e-07
UMIC,goal3,goal3,9,7.957202959519104e-07
UMIC,goal3,goal3,10,-2.61776340547554e-07
UMIC,goal4,goal3,0,0.0
UMIC,goal4,goal3,1,-0.01108986912275411
UMIC,goal4,goal3,2,0.003157231743181078
UMIC,goal4,goal3,3,-0.004433042596247178
UMIC,goal4,goal3,4,-0.00013733989693161722
UMIC,goal4,goal3,5,4.364120763451168e-05
UMIC,goal4,goal3,6,-2.2426984551576512e-05
UMIC,goal4,goal3,7,1.9633363778101883e-05
UMIC,goal4,goal3,8,-3.82170487332116e-06
UMIC,goal4,goal3,9,8.397987196703967e-07
UMIC,goal4,goal3,10,1.4316730366226322e-08
UMIC,goal7,goal3,0,0.0
UMIC,goal7,goal3,1,-0.19368299532639885
UMIC,goal7,goal3,2,-0.007600228798693941
UMIC,goal7,goal3,3,0.0020198666849210673
UMIC,goal7,goal3,4,0.001303821626871996
UMIC,goal7,goal3,5,0.0003856020956875684
UMIC,goal7,goal3,6,1.0693387450934318e-05
UMIC,goal7,goal3,7,1.3921256156789874e-05
UMIC,goal7,goal3,8,-3.008678057431765e-06
UMIC,goal7,goal3,9,3.327785666279888e-08
UMIC,goal7,goal3,10,1.2538433483287148e-07
UMIC,goal8,goal3,0,0.0
UMIC,goal8,goal3,1,0.15718821740195582
